ID,X,Y,Z
301260,586312.234,4474711.429,3.758
301261,586312.906,4474711.25,3.732
301262,586313.706,4474711.08,3.744
301263,586314.546,4474710.863,3.725
301264,586315.451,4474710.869,3.735
301265,586316.331,4474710.95,3.765
301266,586317.233,4474711.145,3.779
301267,586318.116,4474711.413,3.778
301268,586318.969,4474711.803,3.77
301269,586319.891,4474712.189,3.774
301270,586320.783,4474712.542,3.77
301271,586321.741,4474712.788,3.766
301272,586322.635,4474712.86,3.78
301273,586323.578,4474712.964,3.766
301274,586324.563,4474713.003,3.785
301275,586325.539,4474712.938,3.81
301276,586326.486,4474712.857,3.83
301277,586327.344,4474712.721,3.828
301278,586328.202,4474712.571,3.862
301279,586329.139,4474712.506,3.862
301280,586329.956,4474712.373,3.908
301281,586330.823,4474712.38,3.918
301282,586331.692,4474712.49,3.907
301283,586332.618,4474712.689,3.9
301284,586333.484,4474712.881,3.844
301285,586334.314,4474713.177,3.769
301286,586335.097,4474713.418,3.637
301287,586335.768,4474713.853,3.453
301288,586336.471,4474714.361,3.268
301289,586337.338,4474714.923,3.126
301290,586338.071,4474715.523,3.142
301291,586338.923,4474716.054,3.222
301292,586339.786,4474716.425,3.323
301293,586340.621,4474716.707,3.456
301294,586341.553,4474716.883,3.433
301295,586342.308,4474717.042,3.446
301296,586343.065,4474717.097,3.528
301297,586343.8,4474716.95,3.517
301298,586344.432,4474716.678,3.488
301299,586345.175,4474716.335,3.389
301300,586345.894,4474715.977,3.343
301301,586346.75,4474715.755,3.327
301302,586347.667,4474715.609,3.303
301303,586348.606,4474715.483,3.266
301304,586349.434,4474715.514,3.283
301305,586350.369,4474715.552,3.232
301306,586351.256,4474715.586,3.208
301307,586352.005,4474715.693,3.178
301308,586352.904,4474715.902,3.157
301309,586353.835,4474716.126,3.168
301310,586354.669,4474716.327,3.228
301311,586355.429,4474716.623,3.248
301312,586356.234,4474716.92,3.246
301313,586356.97,4474717.418,3.186
301314,586357.815,4474717.799,3.17
301315,586358.536,4474718.297,3.058
301316,586359.196,4474718.708,2.959
301317,586359.964,4474719.117,2.921
301318,586360.631,4474719.346,2.888
301319,586361.27,4474719.452,2.84
301320,586362.024,4474719.343,2.825
301321,586362.879,4474719.055,2.811
301322,586363.679,4474718.561,2.796
301323,586364.513,4474717.987,2.783
301324,586365.32,4474717.562,2.727
301325,586366.202,4474717.192,2.707
301326,586367.208,4474717.007,2.701
301327,586368.247,4474716.924,2.683
301328,586369.206,4474716.998,2.682
301329,586370.141,4474717.232,2.675
301330,586371.07,4474717.555,2.632
301331,586371.871,4474718.015,2.622
301332,586372.751,4474718.522,2.599
301333,586373.491,4474719.042,2.57
301334,586374.193,4474719.436,2.575
301335,586375.12,4474719.726,2.572
301336,586376.12,4474720.033,2.555
301337,586377.089,4474720.316,2.582
301338,586377.942,4474720.621,2.634
301339,586378.825,4474720.993,2.65
301340,586379.625,4474721.474,2.652
301341,586380.48,4474721.698,2.642
301342,586381.293,4474721.892,2.646
301343,586382.155,4474721.952,2.662
301344,586382.989,4474721.981,2.746
301345,586383.846,4474721.707,2.737
301346,586384.67,4474721.449,2.766
301347,586385.383,4474721.173,2.803
301348,586386.197,4474720.932,2.655
301349,586387.104,4474720.841,2.519
301350,586388.01,4474720.795,2.383
301351,586388.958,4474720.853,2.245
301352,586389.866,4474721.045,2.163
301353,586390.912,4474721.166,2.057
301354,586391.931,4474721.263,1.981
301355,586393.035,4474721.378,1.907
301356,586394.126,4474721.407,1.829
301357,586395.184,4474721.596,1.802
301358,586396.254,4474721.754,1.757
301359,586397.271,4474722.004,1.8
301360,586398.248,4474722.263,1.755
301361,586399.196,4474722.59,1.75
301362,586400.143,4474722.922,1.78
301363,586401.151,4474723.254,1.805
301364,586402.06,4474723.535,1.926
301365,586402.913,4474723.709,2.012
301366,586403.704,4474724.008,2.078
301367,586404.454,4474724.162,2.113
301368,586405.193,4474724.21,2.172
301369,586406.037,4474724.325,2.164
301370,586406.847,4474724.475,2.207
301371,586407.765,4474724.386,2.2
301372,586408.662,4474724.244,2.21
301373,586409.576,4474724.112,2.218
301374,586410.454,4474723.851,2.177
301375,586411.295,4474723.614,2.169
301376,586412.154,4474723.268,2.176
301377,586413.077,4474723.108,2.14
301378,586413.833,4474722.991,2.156
301379,586414.663,4474723.062,2.116
301380,586415.316,4474723.279,2.125
301381,586415.933,4474723.69,2.162
301382,586416.67,4474724.039,2.173
301383,586417.373,4474724.453,2.186
301384,586418.145,4474724.806,2.19
301385,586418.918,4474725.03,2.175
301386,586419.767,4474725.064,2.161
301387,586420.609,4474725.085,2.13
301388,586421.505,4474725.072,2.099
301389,586422.423,4474725.039,2.073
301390,586423.379,4474725.022,2.046
301391,586424.249,4474725.12,2.034
301392,586425.087,4474725.26,2.003
301393,586425.855,4474725.613,1.951
301394,586426.669,4474726.04,1.883
301395,586427.478,4474726.458,1.842
301396,586428.274,4474726.747,1.769
301397,586429.1,4474726.978,1.705
301398,586429.942,4474727.046,1.608
301399,586430.811,4474727.037,1.519
301400,586431.724,4474726.802,1.409
301401,586432.645,4474726.585,1.303
301402,586433.453,4474726.446,1.174
301403,586434.375,4474726.251,1.051
301404,586435.29,4474726.066,0.896
301405,586436.244,4474726.046,0.765
301406,586437.153,4474726.073,0.615
301407,586438.051,4474726.139,0.506
301408,586438.869,4474726.277,0.393
301409,586439.665,4474726.59,0.273
301410,586440.459,4474726.986,0.175
301411,586441.214,4474727.482,0.09
301412,586442.064,4474727.937,-0.002
301413,586442.921,4474728.367,-0.114
301414,586443.78,4474728.763,-0.199
301415,586444.702,4474728.991,-0.317
301416,586445.677,4474728.989,-0.421
301417,586446.602,4474728.94,-0.512
301418,586447.474,4474728.7,-0.588
301419,586448.362,4474728.471,-0.664
301420,586449.237,4474728.204,-0.756
301421,586450.068,4474727.901,-0.846
301422,586450.429,4474727.899,-0.857
301423,586450.426,4474727.882,-0.866
301424,586450.412,4474727.893,-0.862
301425,586450.419,4474727.894,-0.856
301426,586450.426,4474727.909,-0.862
301427,586447.413,4474752.369,-0.74
301428,586447.408,4474752.368,-0.73
301429,586447.414,4474752.388,-0.732
301430,586447.413,4474752.38,-0.729
301431,586447.326,4474752.412,-0.718
301432,586446.983,4474752.329,-0.676
301433,586446.381,4474752.38,-0.622
301434,586445.687,4474752.447,-0.557
301435,586444.81,4474752.602,-0.475
301436,586443.858,4474752.765,-0.375
301437,586442.957,4474752.919,-0.279
301438,586442.041,4474753.024,-0.194
301439,586441.217,4474753.005,-0.114
301440,586440.357,4474752.795,-0.027
301441,586439.47,4474752.608,0.063
301442,586438.615,4474752.427,0.155
301443,586437.76,4474752.261,0.251
301444,586436.909,4474752.005,0.37
301445,586436.049,4474751.938,0.468
301446,586435.207,4474751.908,0.572
301447,586434.362,4474752.094,0.672
301448,586433.514,4474752.305,0.781
301449,586432.707,4474752.509,0.879
301450,586431.966,4474752.509,0.978
301451,586431.195,4474752.338,1.051
301452,586430.509,4474752.063,1.138
301453,586429.795,4474751.661,1.237
301454,586429.021,4474751.402,1.315
301455,586428.224,4474751.088,1.41
301456,586427.475,4474751.114,1.478
301457,586426.588,4474751.11,1.583
301458,586425.791,4474751.456,1.629
301459,586425.025,4474751.542,1.697
301460,586424.289,4474751.601,1.756
301461,586423.572,4474751.488,1.814
301462,586422.863,4474751.176,1.854
301463,586422.157,4474750.636,1.88
301464,586421.626,4474750.055,1.921
301465,586421.016,4474749.502,1.964
301466,586420.427,4474749.038,2.032
301467,586419.801,4474748.593,2.052
301468,586419.097,4474748.33,2.101
301469,586418.351,4474748.35,2.156
301470,586417.488,4474748.46,2.189
301471,586416.718,4474748.712,2.254
301472,586415.856,4474748.967,2.248
301473,586415.051,4474749.216,2.265
301474,586414.234,4474749.56,2.278
301475,586413.255,4474749.734,2.32
301476,586412.298,4474749.885,2.318
301477,586411.423,4474749.847,2.361
301478,586410.499,4474749.766,2.357
301479,586409.605,4474749.494,2.375
301480,586408.783,4474749.176,2.441
301481,586407.998,4474748.866,2.403
301482,586407.247,4474748.522,2.476
301483,586406.596,4474748.14,2.448
301484,586405.949,4474747.711,2.415
301485,586405.261,4474747.255,2.385
301486,586404.61,4474746.896,2.407
301487,586403.655,4474746.623,2.404
301488,586402.694,4474746.467,2.383
301489,586401.751,4474746.449,2.363
301490,586400.801,4474746.53,2.342
301491,586399.895,4474746.775,2.301
301492,586398.994,4474747.116,2.273
301493,586398.039,4474747.495,2.3
301494,586396.999,4474747.913,2.281
301495,586396.042,4474748.208,2.259
301496,586395.116,4474748.471,2.235
301497,586394.172,4474748.535,2.226
301498,586393.384,4474748.425,2.236
301499,586392.532,4474748.068,2.162
301500,586391.808,4474747.552,2.1
301501,586391.054,4474746.949,2.057
301502,586390.283,4474746.309,2.002
301503,586389.524,4474745.67,1.925
301504,586388.891,4474745.02,1.859
301505,586388.059,4474744.493,1.844
301506,586387.212,4474744.029,1.815
301507,586386.267,4474743.705,1.784
301508,586385.263,4474743.547,1.771
301509,586384.34,4474743.553,1.78
301510,586383.581,4474743.8,1.792
301511,586382.932,4474744.259,1.811
301512,586382.229,4474744.684,1.854
301513,586381.407,4474745.051,1.845
301514,586380.512,4474745.319,1.881
301515,586379.61,4474745.438,1.949
301516,586378.653,4474745.474,2.015
301517,586377.772,4474745.399,2.174
301518,586376.988,4474745.202,2.248
301519,586376.263,4474745.156,2.299
301520,586375.546,4474744.843,2.308
301521,586374.96,4474744.365,2.341
301522,586374.183,4474744.015,2.392
301523,586373.581,4474743.805,2.479
301524,586372.806,4474743.553,2.574
301525,586372.06,4474743.427,2.716
301526,586371.464,4474743.233,2.81
301527,586370.802,4474742.914,2.856
301528,586370.095,4474742.632,2.939
301529,586369.386,4474742.213,2.94
301530,586368.772,4474741.842,3.039
301531,586368.111,4474741.595,3.077
301532,586367.448,4474741.391,3.072
301533,586366.848,4474741.415,3.126
301534,586366.16,4474741.546,3.016
301535,586365.568,4474741.761,2.993
301536,586364.661,4474742.039,2.966
301537,586363.748,4474742.238,2.953
301538,586362.914,4474742.34,2.979
301539,586362.093,4474742.442,2.994
301540,586361.228,4474742.612,3.037
301541,586360.359,4474742.722,3.074
301542,586359.522,4474742.821,3.148
301543,586358.746,4474742.777,3.173
301544,586357.922,4474742.62,3.066
301545,586357.084,4474742.563,2.923
301546,586356.084,4474742.287,2.905
301547,586355.159,4474742.158,2.92
301548,586354.148,4474741.958,2.938
301549,586353.173,4474741.901,2.962
301550,586352.246,4474741.666,2.998
301551,586351.425,4474741.533,3.045
301552,586350.575,4474741.264,3.042
301553,586349.741,4474741.033,3.068
301554,586348.819,4474740.763,3.08
301555,586347.893,4474740.57,3.083
301556,586346.943,4474740.276,3.075
301557,586345.981,4474739.998,3.061
301558,586345.29,4474739.71,3.217
301559,586344.56,4474739.482,3.074
301560,586343.972,4474739.099,3.09
301561,586343.181,4474738.856,3.08
301562,586342.398,4474738.724,3.074
301563,586341.64,4474738.734,3.036
301564,586340.809,4474738.96,3.066
301565,586339.869,4474739.207,3.076
301566,586339.121,4474739.606,3.09
301567,586338.258,4474739.917,3.084
301568,586337.362,4474740.381,3.133
301569,586336.439,4474740.636,3.128
301570,586335.504,4474740.813,3.117
301571,586334.631,4474741.008,3.146
301572,586333.762,4474741.04,3.145
301573,586333.009,4474740.902,3.229
301574,586332.33,4474740.675,3.286
301575,586331.661,4474740.196,3.325
301576,586330.935,4474739.828,3.294
301577,586330.303,4474739.371,3.303
301578,586329.461,4474738.889,3.233
301579,586328.67,4474738.484,3.259
301580,586327.899,4474738.115,3.257
301581,586327.068,4474738.012,3.229
301582,586326.116,4474737.877,3.194
301583,586325.117,4474737.941,3.161
301584,586324.166,4474738.099,3.222
301585,586323.122,4474738.145,3.387
301586,586322.089,4474738.161,3.451
301587,586321.159,4474738.245,3.413
301588,586320.104,4474738.219,3.435
301589,586319.118,4474738.225,3.448
301590,586318.148,4474738.109,3.44
301591,586317.161,4474737.988,3.458
301592,586316.136,4474737.967,3.469
301593,586315.183,4474737.925,3.52
301594,586314.192,4474737.807,3.523
301595,586313.181,4474737.727,3.509
301596,586312.119,4474737.536,3.481
301597,586311.05,4474737.302,3.478
301598,586310.108,4474736.919,3.479
301599,586309.159,4474736.55,3.457
301600,586308.151,4474736.165,3.44
301601,586307.167,4474735.811,3.472
301602,586306.191,4474735.487,3.496
301603,586305.197,4474735.37,3.525
301604,586304.134,4474735.256,3.555
301605,586303.114,4474735.379,3.639
301606,586302.088,4474735.51,3.675
301607,586301.083,4474735.724,3.722
301608,586300.056,4474735.98,3.687
301609,586299.062,4474736.166,3.717
301610,586297.983,4474736.313,3.799
301611,586297.039,4474736.399,3.866
301612,586296.102,4474736.484,3.918
301613,586295.405,4474736.541,3.796
301614,586295.271,4474736.544,3.775
301615,586295.272,4474736.476,3.771
301616,586295.255,4474736.504,3.768
301617,586295.254,4474736.498,3.767
301618,586295.252,4474736.5,3.768
301620,586295.252,4474736.509,3.761
301621,586295.253,4474736.505,3.755
301622,586286.631,4474760.094,3.801
301623,586286.632,4474760.109,3.794
301624,586286.628,4474760.104,3.799
301625,586286.76,4474760.016,3.792
301626,586287.131,4474760.243,3.774
301627,586287.764,4474760.251,3.69
301628,586288.557,4474760.307,3.627
301629,586289.395,4474760.278,3.597
301630,586290.385,4474760.222,3.593
301631,586291.402,4474760.353,3.603
301632,586292.371,4474760.567,3.588
301633,586293.394,4474760.721,3.582
301634,586294.441,4474760.854,3.55
301635,586295.396,4474761.026,3.534
301636,586296.465,4474760.975,3.519
301637,586297.452,4474760.883,3.548
301638,586298.424,4474760.584,3.566
301639,586299.451,4474760.455,3.577
301640,586300.467,4474760.349,3.589
301641,586301.477,4474760.391,3.589
301642,586302.522,4474760.403,3.591
301643,586303.501,4474760.699,3.605
301644,586304.466,4474760.977,3.592
301645,586305.377,4474761.507,3.59
301646,586306.331,4474762.005,3.589
301647,586307.249,4474762.422,3.547
301648,586308.267,4474762.739,3.386
301649,586309.229,4474762.865,3.221
301650,586310.135,4474762.96,3.173
301651,586311.133,4474763.105,3.252
301652,586312.068,4474763.099,3.32
301653,586312.926,4474763.055,3.371
301654,586313.864,4474762.956,3.392
301655,586314.757,4474762.692,3.349
301656,586315.63,4474762.485,3.349
301657,586316.53,4474762.345,3.335
301658,586317.47,4474762.219,3.327
301659,586318.438,4474762.084,3.354
301660,586319.408,4474762.013,3.336
301661,586320.348,4474762.002,3.252
301662,586321.249,4474762.085,3.215
301663,586322.13,4474762.3,3.279
301664,586323.027,4474762.58,3.239
301665,586323.752,4474762.848,3.317
301666,586324.537,4474763.278,3.243
301667,586325.381,4474763.669,3.105
301668,586326.294,4474763.856,3.013
301669,586327.327,4474764.095,2.957
301670,586328.289,4474764.385,2.9
301671,586329.155,4474764.671,2.964
301672,586330.055,4474765.068,3.012
301673,586330.763,4474765.427,3.162
301674,586331.517,4474765.667,3.168
301675,586332.163,4474765.895,3.272
301676,586332.88,4474765.881,3.344
301677,586333.62,4474765.857,3.436
301678,586334.361,4474765.574,3.344
301679,586335.026,4474765.428,3.334
301680,586335.633,4474765.105,3.213
301681,586336.268,4474764.844,3.123
301682,586336.956,4474764.469,3.045
301683,586337.661,4474764.205,3.016
301684,586338.457,4474763.78,3.008
301685,586339.389,4474763.467,2.975
301686,586340.238,4474763.19,2.984
301687,586341.126,4474763.031,2.956
301688,586341.951,4474763.052,2.953
301689,586342.731,4474763.335,2.885
301690,586343.476,4474763.687,2.817
301691,586344.248,4474764.204,2.817
301692,586345.082,4474764.769,2.779
301693,586345.848,4474765.197,2.818
301694,586346.644,4474765.547,2.947
301695,586347.319,4474765.911,2.986
301696,586348.053,4474766.08,3.03
301697,586348.819,4474766.221,3.093
301698,586349.561,4474766.148,3.089
301699,586350.368,4474766.018,3.15
301700,586351.244,4474765.935,3.093
301701,586351.979,4474765.72,3.048
301702,586352.787,4474765.599,3.036
301703,586353.531,4474765.579,2.996
301704,586354.129,4474765.548,3.15
301705,586354.79,4474765.569,3.239
301706,586355.275,4474765.407,3.193
301707,586355.948,4474765.326,3.091
301708,586356.609,4474765.252,3.065
301709,586357.198,4474765.382,3.069
301710,586357.852,4474765.614,3.044
301711,586358.529,4474766.094,2.997
301712,586359.092,4474766.709,2.943
301713,586359.678,4474767.31,2.852
301714,586360.363,4474767.752,2.671
301715,586361.083,4474768.06,2.545
301716,586361.786,4474768.309,2.456
301717,586362.453,4474768.379,2.329
301718,586363.151,4474768.317,2.257
301719,586363.93,4474768.149,2.204
301720,586364.688,4474767.86,2.185
301721,586365.6,4474767.475,2.152
301722,586366.491,4474767.01,2.139
301723,586367.443,4474766.686,2.071
301724,586368.395,4474766.293,2.045
301725,586369.307,4474766.087,2.011
301726,586370.22,4474766.034,2.007
301727,586371.139,4474766.215,1.965
301728,586371.966,4474766.619,1.982
301729,586372.755,4474767.006,1.979
301730,586373.324,4474767.488,2.002
301731,586374.098,4474767.865,2.03
301732,586374.881,4474768.306,2.037
301733,586375.653,4474768.64,2.102
301734,586376.51,4474769.015,2.018
301735,586377.413,4474769.198,2.013
301736,586378.442,4474769.32,2.026
301737,586379.478,4474769.304,2.036
301738,586380.453,4474769.211,2.038
301739,586381.425,4474768.969,2.05
301740,586382.371,4474768.694,2.063
301741,586383.293,4474768.401,2.097
301742,586384.189,4474767.989,2.089
301743,586384.968,4474767.796,2.106
301744,586385.84,4474767.831,2.134
301745,586386.669,4474768.101,2.184
301746,586387.472,4474768.593,2.166
