ID,X,Y,Z
104064,586300.421,4474990.83,3.477
104065,586299.527,4474990.758,3.526
104066,586298.801,4474990.634,3.564
104067,586297.808,4474990.517,3.576
104068,586297.108,4474990.481,3.628
104069,586296.203,4474990.447,3.569
104070,586295.241,4474990.403,3.595
104071,586294.35,4474990.418,3.585
104072,586293.47,4474990.37,3.596
104073,586292.657,4474990.412,3.665
104074,586291.693,4474990.518,3.605
104075,586290.656,4474990.583,3.674
104076,586289.673,4474990.479,3.651
104077,586288.711,4474990.427,3.664
104078,586287.795,4474990.396,3.676
104079,586286.907,4474990.392,3.575
104080,586285.989,4474990.404,3.596
104081,586285.051,4474990.265,3.591
104082,586284.148,4474990.213,3.597
104083,586283.28,4474990.277,3.585
104084,586282.43,4474990.298,3.561
104085,586281.407,4474990.354,3.599
104086,586280.362,4474990.488,3.589
104087,586279.422,4474990.548,3.607
104088,586278.453,4474990.71,3.602
104089,586277.548,4474990.897,3.55
104090,586276.595,4474991.162,3.598
104091,586275.662,4474991.396,3.583
104092,586274.808,4474991.48,3.579
104093,586273.998,4474991.584,3.567
104094,586273.066,4474991.705,3.551
104095,586272.093,4474991.895,3.52
104096,586271.16,4474991.853,3.498
104097,586270.172,4474991.87,3.51
104098,586269.22,4474991.85,3.512
104099,586268.311,4474991.747,3.461
104100,586267.446,4474991.561,3.438
104101,586266.491,4474991.399,3.442
104102,586265.587,4474991.281,3.463
104103,586264.713,4474991.156,3.431
104104,586263.992,4474990.848,3.451
104105,586263.606,4474990.6,3.451
104106,586263.055,4474990.6,3.49
104107,586262.211,4474990.562,3.49
104108,586261.389,4474990.479,3.492
104109,586260.63,4474990.244,3.436
104110,586259.739,4474990.245,3.432
104111,586259.022,4474990.325,3.446
104112,586258.219,4474990.3,3.461
104113,586257.489,4474990.383,3.483
104114,586256.589,4474990.423,3.442
104115,586255.829,4474990.397,3.395
104116,586255.06,4474990.416,3.426
104117,586254.102,4474990.42,3.474
104118,586253.213,4474990.413,3.465
104119,586252.42,4474990.277,3.466
104120,586251.494,4474990.18,3.443
104121,586250.596,4474990.169,3.414
104122,586249.751,4474990.077,3.424
104123,586249.096,4474990.004,3.43
104124,586248.395,4474989.86,3.434
104125,586247.571,4474989.91,3.432
104126,586246.71,4474989.945,3.414
104127,586245.828,4474990.052,3.404
104128,586245.004,4474990.13,3.396
104129,586244.075,4474990.38,3.444
104130,586243.211,4474990.445,3.436
104131,586242.201,4474990.461,3.425
104132,586241.313,4474990.396,3.421
104133,586240.359,4474990.349,3.4
104134,586239.32,4474990.383,3.428
104135,586238.515,4474990.255,3.445
104136,586237.581,4474990.35,3.466
104137,586236.691,4474990.44,3.434
104138,586235.779,4474990.548,3.374
104139,586234.878,4474990.618,3.385
104140,586233.884,4474990.717,3.4
104141,586233.052,4474990.745,3.405
104142,586232.172,4474990.931,3.425
104143,586231.135,4474991.171,3.456
104144,586230.065,4474991.32,3.404
104145,586229.167,4474991.49,3.422
104146,586228.229,4474991.594,3.426
104147,586227.4,4474991.668,3.45
104148,586226.531,4474991.729,3.438
104149,586225.791,4474991.685,3.382
104150,586225.251,4474991.594,3.258
104151,586225.142,4474991.548,3.232
104152,586225.142,4474991.514,3.229
104153,586225.14,4474991.503,3.22
104154,586225.14,4474991.498,3.215
104155,586225.139,4474991.5,3.213
104156,586225.141,4474991.496,3.216
104157,586218.458,4475016.696,3.088
104158,586218.451,4475016.695,3.094
104159,586218.443,4475016.687,3.089
104160,586218.435,4475016.683,3.089
104161,586218.529,4475016.55,3.149
104162,586219.009,4475016.151,3.237
104163,586219.226,4475015.852,3.332
104164,586219.907,4475015.446,3.363
104165,586220.156,4475015.537,3.381
104166,586220.462,4475015.559,3.41
104167,586220.692,4475015.583,3.409
104168,586220.9,4475016.196,3.435
104169,586221.276,4475016.896,3.45
104170,586221.784,4475017.137,3.449
104171,586222.507,4475017.482,3.441
104172,586223.442,4475017.478,3.452
104173,586224.309,4475017.21,3.462
104174,586225.062,4475016.938,3.425
104175,586225.826,4475016.547,3.391
104176,586226.63,4475016.016,3.366
104177,586227.269,4475015.601,3.379
104178,586228.025,4475015.257,3.404
104179,586228.716,4475014.888,3.411
104180,586229.692,4475014.705,3.392
104181,586230.43,4475014.694,3.354
104182,586231.208,4475014.522,3.312
104183,586232.015,4475014.524,3.278
104184,586232.97,4475014.652,3.257
104185,586233.864,4475014.672,3.24
104186,586234.757,4475014.873,3.189
104187,586235.548,4475014.964,3.196
104188,586236.495,4475014.916,3.23
104189,586237.264,4475014.911,3.24
104190,586238.09,4475014.954,3.225
104191,586238.998,4475014.854,3.23
104192,586239.832,4475014.731,3.24
104193,586240.63,4475014.656,3.243
104194,586241.354,4475014.642,3.249
104195,586242.151,4475014.69,3.245
104196,586242.793,4475014.886,3.253
104197,586243.235,4475015.071,3.243
104198,586243.87,4475015.407,3.241
104199,586244.543,4475015.797,3.225
104200,586245.137,4475016.094,3.254
104201,586245.97,4475016.38,3.267
104202,586246.681,4475016.575,3.265
104203,586247.418,4475016.598,3.299
104204,586248.236,4475016.431,3.3
104205,586248.97,4475016.439,3.317
104206,586249.734,4475016.405,3.325
104207,586250.486,4475016.324,3.332
104208,586251.366,4475016.317,3.346
104209,586252.256,4475016.347,3.363
104210,586253.051,4475016.306,3.344
104211,586253.814,4475016.14,3.339
104212,586254.591,4475016.226,3.322
104213,586255.586,4475016.28,3.322
104214,586256.394,4475016.359,3.3
104215,586257.305,4475016.381,3.302
104216,586258.07,4475016.556,3.332
104217,586258.911,4475016.734,3.349
104218,586259.713,4475016.822,3.365
104219,586260.586,4475017.008,3.362
104220,586261.427,4475017.133,3.371
104221,586262.083,4475017.251,3.471
104222,586262.708,4475017.103,3.461
104223,586263.359,4475017.263,3.409
104224,586264.076,4475017.373,3.412
104225,586265.081,4475017.508,3.371
104226,586265.977,4475017.418,3.372
104227,586266.845,4475017.331,3.362
104228,586267.74,4475017.249,3.4
104229,586268.571,4475017.056,3.411
104230,586269.458,4475016.798,3.44
104231,586270.26,4475016.467,3.438
104232,586271.064,4475016.249,3.471
104233,586271.983,4475015.906,3.448
104234,586272.784,4475015.458,3.451
104235,586273.528,4475015.116,3.488
104236,586274.365,4475014.842,3.478
104237,586275.089,4475014.697,3.497
104238,586275.721,4475014.63,3.505
104239,586275.862,4475014.719,3.516
104240,586276.355,4475015.067,3.468
104241,586277.001,4475015.317,3.467
104242,586277.665,4475015.839,3.466
104243,586278.406,4475016.345,3.461
104244,586279.164,4475016.827,3.502
104245,586279.977,4475017.179,3.452
104246,586280.844,4475017.206,3.462
104247,586281.648,4475017.236,3.476
104248,586282.402,4475017.149,3.471
104249,586283.037,4475016.942,3.466
104250,586283.5,4475016.871,3.466
104251,586284.162,4475016.758,3.478
104252,586284.791,4475016.569,3.465
104253,586285.273,4475016.557,3.453
104254,586285.771,4475016.563,3.458
104255,586286.575,4475016.558,3.485
104256,586287.43,4475016.617,3.469
104257,586288.282,4475016.569,3.472
104258,586289.213,4475016.601,3.482
104259,586290.076,4475016.692,3.479
104260,586290.948,4475016.651,3.478
104261,586291.697,4475016.604,3.541
104262,586292.695,4475016.556,3.498
104263,586293.495,4475016.521,3.503
104264,586294.484,4475016.494,3.472
104265,586295.196,4475016.343,3.445
104266,586296.206,4475016.307,3.446
104267,586297.152,4475016.288,3.446
104268,586297.988,4475016.182,3.447
104269,586298.693,4475016.116,3.475
104270,586299.426,4475015.992,3.496
104271,586300.361,4475015.903,3.433
104272,586301.158,4475015.863,3.457
104273,586302.116,4475015.874,3.422
104274,586302.941,4475015.871,3.418
104275,586303.851,4475015.681,3.42
104276,586304.664,4475015.691,3.402
104277,586305.57,4475015.707,3.354
104278,586306.454,4475015.752,3.312
104279,586307.472,4475015.77,3.268
104280,586308.425,4475015.788,3.204
104281,586309.392,4475015.849,3.175
104282,586310.39,4475015.818,3.139
104283,586311.215,4475015.767,3.095
104284,586312.1,4475015.904,3.044
104285,586313.056,4475015.994,2.992
104286,586313.978,4475016.097,2.957
104287,586314.954,4475016.082,2.929
104288,586315.972,4475016.119,2.881
104289,586316.828,4475016.133,2.857
104290,586317.764,4475016.173,2.805
104291,586318.765,4475016.216,2.79
104292,586319.786,4475016.201,2.76
104293,586320.68,4475016.272,2.715
104294,586321.392,4475016.316,2.663
104295,586321.979,4475016.229,2.69
104296,586323.006,4475016.258,2.613
104297,586323.909,4475016.211,2.605
104298,586324.906,4475016.203,2.534
104299,586325.872,4475016.127,2.513
104300,586326.756,4475016.139,2.477
104301,586327.628,4475016.071,2.448
104302,586328.548,4475015.963,2.424
104303,586329.379,4475015.898,2.354
104304,586330.32,4475015.86,2.327
104305,586331.204,4475015.776,2.261
104306,586331.982,4475015.785,2.246
104307,586332.911,4475015.649,2.203
104308,586333.656,4475015.656,2.15
104309,586334.519,4475015.722,2.14
104310,586335.335,4475015.757,2.132
104311,586336.359,4475015.728,2.119
104312,586337.376,4475015.631,2.139
104313,586338.216,4475015.562,2.18
104314,586339.209,4475015.55,2.188
104315,586340.026,4475015.547,2.185
104316,586340.978,4475015.5,2.2
104317,586341.774,4475015.431,2.218
104318,586342.661,4475015.462,2.234
104319,586343.543,4475015.388,2.235
104320,586344.314,4475015.446,2.282
104321,586345.18,4475015.47,2.306
104322,586345.889,4475015.415,2.325
104323,586346.726,4475015.441,2.319
104324,586347.639,4475015.523,2.334
104325,586348.426,4475015.541,2.351
104326,586349.276,4475015.475,2.368
104327,586349.963,4475015.611,2.38
104328,586350.574,4475015.677,2.384
104329,586351.389,4475015.539,2.406
104330,586352.173,4475015.557,2.427
104331,586353.001,4475015.602,2.427
104332,586353.714,4475015.475,2.446
104333,586354.505,4475015.481,2.46
104334,586355.359,4475015.433,2.47
104335,586356.106,4475015.411,2.489
104336,586357.046,4475015.451,2.486
104337,586357.949,4475015.458,2.497
104338,586358.813,4475015.465,2.523
104339,586359.59,4475015.4,2.542
104340,586360.424,4475015.438,2.541
104341,586361.046,4475015.66,2.519
104342,586361.669,4475015.685,2.538
104343,586362.53,4475015.677,2.545
104344,586363.305,4475015.705,2.551
104345,586364.23,4475015.869,2.553
104346,586365.021,4475015.869,2.572
104347,586365.839,4475015.902,2.59
104348,586366.626,4475016.16,2.566
104349,586367.359,4475016.232,2.61
104350,586368.164,4475016.374,2.651
104351,586368.822,4475016.602,2.659
104352,586369.473,4475016.87,2.686
104353,586370.356,4475016.97,2.703
104354,586371.108,4475017.057,2.686
104355,586371.95,4475017.102,2.677
104356,586372.731,4475017.088,2.713
104357,586373.493,4475017.049,2.728
104358,586374.431,4475017.036,2.726
104359,586375.231,4475017.022,2.717
104360,586375.93,4475016.927,2.742
104361,586376.85,4475016.715,2.678
104362,586377.677,4475016.547,2.631
104363,586378.492,4475016.44,2.618
104364,586379.383,4475016.263,2.581
104365,586380.238,4475016.031,2.551
104366,586381.167,4475015.853,2.521
104367,586382.009,4475015.846,2.454
104368,586382.94,4475015.757,2.424
104369,586383.842,4475015.631,2.365
104370,586384.67,4475015.547,2.286
104371,586385.663,4475015.352,2.189
104372,586386.566,4475015.196,2.098
104373,586387.54,4475015.037,1.98
104374,586388.508,4475014.914,1.894
104375,586389.543,4475014.729,1.796
104376,586390.63,4475014.556,1.697
104377,586391.524,4475014.652,1.598
104378,586392.481,4475014.651,1.514
104379,586393.375,4475014.76,1.429
104380,586394.164,4475014.903,1.344
104381,586394.945,4475015.046,1.3
104382,586395.601,4475015.321,1.252
104383,586396.356,4475015.542,1.199
104384,586397.047,4475015.736,1.14
104385,586397.808,4475015.923,1.088
104386,586398.487,4475015.973,1.021
104387,586399.331,4475016.185,0.939
104388,586400.154,4475016.284,0.844
104389,586400.847,4475016.367,0.768
104390,586401.819,4475016.44,0.658
104391,586402.553,4475016.524,0.568
104392,586403.402,4475016.647,0.469
104393,586404.273,4475016.668,0.371
104394,586404.973,4475016.782,0.275
104395,586405.551,4475016.749,0.193
104396,586406.146,4475016.747,0.129
104397,586406.734,4475016.781,0.068
104398,586407.332,4475016.829,-0.008
104399,586407.852,4475016.694,-0.064
104400,586408.255,4475016.809,-0.121
104401,586408.605,4475016.731,-0.165
104402,586408.65,4475016.731,-0.175
104403,586408.664,4475016.723,-0.179
104404,586408.664,4475016.736,-0.176
104405,586408.667,4475016.753,-0.177
104406,586408.672,4475016.764,-0.18
104407,586408.672,4475016.763,-0.184
104408,586408.852,4475016.731,-0.201
104409,586409.463,4475016.609,-0.278
104410,586410.191,4475016.532,-0.354
104411,586410.685,4475016.521,-0.42
104412,586411.015,4475016.646,-0.475
104413,586411.049,4475016.508,-0.475
104414,586410.691,4475016.494,-0.422
104415,586410.064,4475016.475,-0.331
104416,586409.668,4475016.58,-0.288
104417,586409.429,4475016.768,-0.252
104418,586409.272,4475016.726,-0.228
104419,586409.197,4475016.722,-0.215
104420,586411.681,4475041.912,-0.393
104421,586411.641,4475041.9,-0.391
104422,586411.191,4475041.952,-0.313
104423,586410.573,4475042.035,-0.251
104424,586409.943,4475042.063,-0.163
104425,586409.349,4475042.142,-0.085
104426,586408.837,4475042.264,-0.007
104427,586407.858,4475042.226,0.128
104428,586407.859,4475042.241,0.128
104429,586407.852,4475042.209,0.118
104430,586407.848,4475042.208,0.127
104431,586407.852,4475042.247,0.125
104432,586407.803,4475042.279,0.134
104433,586407.042,4475042.277,0.22
104434,586406.264,4475042.255,0.313
104435,586405.339,4475042.102,0.44
104436,586404.446,4475042.098,0.561
104437,586403.635,4475041.945,0.648
104438,586402.825,4475041.967,0.712
104439,586401.993,4475042.121,0.814
104440,586401.097,4475042.241,0.915
104441,586400.177,4475042.267,1.005
104442,586399.255,4475042.17,1.101
104443,586398.339,4475042.125,1.179
104444,586397.423,4475042.132,1.266
104445,586396.674,4475042.089,1.322
104446,586395.902,4475042.122,1.397
104447,586395.19,4475042.234,1.472
104448,586394.437,4475042.195,1.545
104449,586393.942,4475042.008,1.63
104450,586393.346,4475041.983,1.703
104451,586392.726,4475042.014,1.781
104452,586392,4475041.987,1.898
104453,586391.207,4475042.026,2.004
104454,586390.609,4475041.967,2.076
104455,586389.963,4475041.868,2.154
104456,586389.204,4475041.719,2.244
104457,586388.685,4475041.632,2.285
104458,586388.107,4475041.51,2.354
104459,586387.407,4475041.39,2.412
104460,586386.704,4475041.278,2.452
104461,586385.979,4475041.186,2.478
104462,586385.355,4475041.043,2.511
104463,586384.771,4475040.945,2.535
104464,586384.015,4475040.952,2.55
104465,586383.239,4475040.973,2.57
104466,586382.337,4475040.991,2.604
104467,586381.476,4475041.084,2.648
104468,586380.589,4475041.174,2.681
104469,586379.71,4475041.327,2.72
104470,586378.918,4475041.427,2.739
104471,586378.079,4475041.421,2.746
104472,586377.29,4475041.544,2.711
104473,586376.364,4475041.672,2.712
104474,586375.5,4475041.786,2.696
104475,586374.749,4475041.852,2.701
104476,586373.863,4475041.884,2.707
104477,586373.032,4475042.034,2.69
104478,586372.179,4475042.121,2.684
104479,586371.311,4475042.205,2.644
104480,586370.451,4475042.254,2.613
104481,586369.644,4475042.307,2.636
104482,586368.752,4475042.497,2.628
104483,586367.826,4475042.558,2.623
104484,586366.927,4475042.558,2.626
104485,586365.841,4475042.44,2.611
104486,586364.835,4475042.274,2.588
104487,586363.813,4475042.07,2.567
104488,586362.706,4475041.768,2.535
104489,586361.727,4475041.603,2.516
104490,586360.782,4475041.404,2.489
104491,586359.859,4475041.109,2.516
104492,586359.014,4475040.918,2.499
104493,586358.146,4475040.858,2.483
104494,586357.361,4475040.656,2.478
104495,586356.5,4475040.553,2.468
104496,586355.614,4475040.461,2.439
104497,586354.73,4475040.536,2.427
104498,586353.861,4475040.653,2.409
104499,586352.995,4475040.791,2.385
104500,586352.169,4475040.971,2.364
104501,586351.359,4475041.132,2.333
104502,586350.459,4475041.44,2.323
104503,586349.627,4475041.627,2.298
104504,586348.722,4475041.793,2.298
104505,586347.902,4475041.977,2.283
104506,586347.135,4475042.224,2.266
104507,586346.256,4475042.386,2.239
104508,586345.311,4475042.399,2.205
104509,586344.419,4475042.27,2.184
104510,586343.62,4475042.165,2.174
104511,586342.603,4475042.176,2.133
104512,586341.695,4475042.05,2.115
104513,586340.703,4475041.86,2.113
104514,586339.937,4475041.723,2.085
104515,586338.992,4475041.742,2.095
104516,586338.151,4475041.642,2.094
104517,586337.236,4475041.523,2.098
104518,586336.454,4475041.517,2.099
104519,586335.544,4475041.485,2.117
104520,586334.769,4475041.436,2.129
104521,586333.955,4475041.405,2.129
104522,586333.158,4475041.41,2.128
104523,586332.253,4475041.517,2.137
104524,586331.477,4475041.472,2.168
104525,586330.752,4475041.558,2.197
104526,586329.901,4475041.63,2.24
104527,586329.116,4475041.577,2.278
104528,586328.377,4475041.524,2.282
104529,586327.512,4475041.63,2.334
104530,586326.742,4475041.622,2.381
104531,586326.095,4475041.609,2.411
104532,586325.36,4475041.641,2.445
104533,586324.558,4475041.641,2.488
104534,586323.864,4475041.595,2.524
104535,586322.92,4475041.624,2.553
104536,586322.079,4475041.566,2.602
104537,586321.284,4475041.508,2.606
104538,586320.323,4475041.523,2.66
104539,586319.327,4475041.488,2.689
104540,586318.361,4475041.496,2.744
104541,586317.531,4475041.472,2.77
104542,586316.665,4475041.505,2.8
104543,586315.858,4475041.489,2.814
104544,586314.991,4475041.451,2.853
104545,586314.197,4475041.442,2.903
104546,586313.268,4475041.417,2.916
104547,586312.379,4475041.285,2.946
104548,586311.416,4475041.113,2.993
104549,586310.527,4475040.98,3.002
